Account_ID,Customer_ID,Branch_ID,Account_Type,Account_Open_Date.1,Account_Status,Current_Balance
A000438,C01340,BR008,Savings,10-09-2025,Active,14508.88
A000439,C00419,BR003,Savings,19-01-2022,Active,66644.68
A000440,C02436,BR005,Savings,08-06-2023,Active,24437.87
A000441,C00399,BR002,Savings,19-06-2025,Closed,17154.23
A000442,C02991,BR009,Fixed Deposit,02-05-2022,Active,103729.83
A000443,C01159,BR001,Fixed Deposit,10-01-2024,Active,212859.83
A000444,C01401,BR006,Savings,15-08-2022,Active,29341.34
A000445,C00779,BR005,Salary,28-03-2024,Active,25965.26
A000446,C00258,BR004,Salary,09-11-2024,Active,48324.9
A000447,C01227,BR014,Savings,17-07-2024,Active,55329.09
A000448,C01099,BR004,Fixed Deposit,01-04-2024,Active,185200.43
A000449,C01345,BR003,Fixed Deposit,21-12-2024,Active,354259.46
A000450,C01470,BR009,Fixed Deposit,21-02-2024,Active,230394.18
A000451,C01892,BR002,Salary,14-06-2024,Active,21991.4
A000452,C00221,BR007,Savings,30-04-2022,Active,30243.98
A000453,C01088,BR001,Savings,01-02-2022,Active,15462.42
A000454,C02593,BR007,Fixed Deposit,28-08-2022,Active,254160.65
A000455,C02856,BR007,Savings,28-02-2024,Active,32429.71
A000456,C01617,BR010,Savings,02-08-2023,Active,81156.31
A000457,C01099,BR004,Savings,19-06-2023,Active,6009.69
A000458,C01249,BR006,Savings,17-10-2023,Active,25093.91
A000459,C02347,BR007,Savings,16-12-2025,Active,44123.33
A000460,C01192,BR005,Salary,05-07-2023,Active,87078.31
A000461,C02835,BR006,Current,11-10-2023,Closed,22228.59
A000462,C00085,BR005,Savings,05-01-2024,Active,28111.73
A000463,C01818,BR001,Savings,05-02-2025,Active,187165.45
A000464,C01557,BR012,Current,07-12-2024,Active,53973.24
A000465,C01355,BR012,Salary,01-12-2025,Active,69926.34
A000466,C01427,BR001,Fixed Deposit,17-07-2024,Active,73433.12
A000467,C00477,BR007,Fixed Deposit,25-10-2025,Active,67929.75
A000468,C01038,BR015,Savings,12-06-2024,Active,75250.78
A000469,C01061,BR012,Salary,26-02-2024,Inactive,19480.17
A000470,C01977,BR007,Current,25-03-2024,Active,48057.04
A000471,C01795,BR007,Current,03-12-2023,Active,60070.28
A000472,C01234,BR010,Salary,21-10-2022,Active,29155.8
A000473,C01552,BR003,Savings,20-06-2023,Closed,109723.43
A000474,C01716,BR007,Savings,02-06-2024,Active,22148.8
A000475,C00142,BR008,Salary,04-06-2024,Closed,19222.66
A000476,C02656,BR010,Savings,20-08-2022,Closed,12931.16
A000477,C02678,BR009,Salary,19-03-2025,Active,20486.72
A000478,C01092,BR015,Savings,07-11-2024,Active,337734.23
A000479,C02284,BR007,Current,07-02-2024,Active,296534.49
A000480,C01194,BR005,Salary,23-10-2023,Active,11249.8
A000481,C00203,BR014,Savings,25-03-2024,Active,33421.21
A000482,C02598,BR012,Savings,29-04-2024,Active,187490.57
A000483,C00803,BR003,Current,18-09-2023,Inactive,78314.31
A000484,C01075,BR011,Savings,14-06-2025,Active,130951.55
A000485,C01728,BR009,Savings,20-08-2022,Active,25230.5
A000486,C01319,BR011,Salary,30-06-2023,Active,10737.68
A000487,C00798,BR004,Savings,04-08-2023,Active,23891.31
A000488,C02403,BR010,Current,26-05-2022,Active,23042.01
A000489,C01069,BR009,Savings,11-05-2022,Inactive,35327.5
A000490,C01776,BR008,Savings,26-07-2025,Active,29179.33
A000491,C01997,BR006,Savings,05-02-2025,Active,57827.96
A000492,C02802,BR015,Fixed Deposit,18-06-2023,Active,127322.98
A000493,C01437,BR006,Current,24-01-2023,Active,67335.65
A000494,C01412,BR003,Savings,17-08-2023,Inactive,12571.37
A000495,C02740,BR001,Savings,26-10-2024,Inactive,41663.29
A000496,C01438,BR011,Current,09-03-2023,Active,98422.49
A000497,C00894,BR002,Current,07-04-2022,Active,42075.61
A000498,C00129,BR013,Savings,06-09-2023,Active,130358.68
A000499,C00975,BR003,Savings,24-05-2024,Active,12541.96
A000500,C00592,BR005,Savings,01-02-2024,Active,35706.81
A000501,C00915,BR001,Current,09-09-2022,Closed,39838.83
A000502,C01620,BR006,Salary,17-05-2025,Active,9479.47
A000503,C01575,BR001,Current,11-07-2024,Active,169964.42
A000504,C00562,BR013,Salary,18-11-2024,Active,132551.72
A000505,C01393,BR011,Savings,31-10-2025,Active,20441.17
A000506,C01361,BR015,Current,20-01-2024,Active,87656.57
A000507,C00129,BR013,Current,25-04-2024,Active,53865.82
A000508,C00850,BR015,Savings,20-01-2025,Active,75965.96
A000509,C02169,BR008,Fixed Deposit,04-02-2025,Active,55493.67
A000510,C00063,BR002,Savings,23-05-2025,Active,39012.48
A000511,C00903,BR005,Current,26-10-2024,Active,167108.96
A000512,C01426,BR008,Current,26-03-2022,Active,81469.95
A000513,C00500,BR001,Fixed Deposit,27-05-2023,Active,77997.31
A000514,C01939,BR006,Savings,15-05-2024,Active,74241.73
A000515,C02148,BR006,Fixed Deposit,12-10-2023,Active,39355.09
A000516,C01015,BR006,Savings,05-03-2022,Active,27064.89
A000517,C00691,BR013,Savings,26-01-2023,Active,79432.11
A000518,C02330,BR005,Fixed Deposit,27-03-2023,Active,256250.89
A000519,C00646,BR005,Savings,22-02-2022,Active,36552.27
A000520,C00439,BR002,Current,18-01-2025,Active,297184.95
A000521,C00100,BR001,Savings,07-07-2023,Inactive,25228.98
A000522,C00274,BR015,Fixed Deposit,02-03-2025,Active,112847.07
A000523,C02615,BR002,Salary,25-06-2025,Active,10438.12
A000524,C02805,BR004,Savings,15-07-2025,Active,33535.8
A000525,C01638,BR004,Salary,19-08-2025,Active,43351.69
A000526,C02765,BR007,Savings,29-12-2023,Active,77690.55
A000527,C02121,BR011,Current,21-12-2022,Active,334540.96
A000528,C01220,BR005,Salary,03-05-2022,Active,79749.98
A000529,C02140,BR006,Salary,30-06-2024,Active,33411.89
A000530,C01260,BR006,Current,05-07-2022,Active,76094.27
A000531,C02886,BR014,Salary,19-12-2022,Active,37505.44
A000532,C02554,BR009,Current,23-12-2022,Active,18603.87
A000533,C02535,BR005,Fixed Deposit,04-02-2023,Closed,104105.85
A000534,C01592,BR012,Savings,28-06-2023,Active,13588.82
A000535,C01555,BR012,Savings,30-04-2023,Active,42090.26
A000536,C00352,BR002,Salary,09-02-2024,Active,55418.33
A000537,C01959,BR006,Savings,30-10-2025,Active,121245.73
A000538,C00345,BR009,Savings,01-08-2024,Active,14849.85
A000539,C01622,BR003,Salary,14-09-2024,Closed,55314.1
A000540,C00394,BR003,Current,26-08-2022,Active,243782.26
A000541,C01428,BR011,Savings,16-06-2022,Active,41199.53
A000542,C02343,BR009,Savings,04-10-2022,Active,14053.55
A000543,C00926,BR012,Savings,24-05-2025,Active,34604.12
A000544,C01806,BR014,Savings,10-09-2022,Active,45898.61
A000545,C00780,BR013,Savings,08-12-2025,Inactive,15344.25
A000546,C00900,BR008,Salary,07-01-2025,Active,119916.4
A000547,C00549,BR012,Savings,26-04-2025,Active,9419.28
A000548,C00487,BR002,Salary,18-03-2023,Active,55272.26
A000549,C01117,BR009,Fixed Deposit,17-08-2022,Active,85650.18
A000550,C00371,BR009,Savings,01-09-2022,Active,28179.99
A000551,C02675,BR003,Fixed Deposit,07-06-2025,Active,141717.07
A000552,C02225,BR008,Savings,23-09-2023,Active,64140.9
A000553,C00665,BR015,Current,21-08-2023,Active,148150.75
A000554,C02658,BR011,Fixed Deposit,28-12-2022,Inactive,123928.44
A000555,C01096,BR005,Salary,05-06-2023,Active,56694.36
A000556,C01594,BR001,Savings,24-06-2023,Active,78524.54
A000557,C02097,BR005,Savings,30-12-2024,Inactive,113071.41
A000558,C02319,BR001,Savings,18-04-2025,Active,11683.26
A000559,C00024,BR006,Fixed Deposit,14-11-2023,Active,222564.68
A000560,C00850,BR015,Savings,03-05-2023,Inactive,5424.07
A000561,C01010,BR007,Current,22-10-2023,Active,71401.32
A000562,C01757,BR006,Savings,13-09-2022,Active,19237.22
A000563,C02618,BR010,Savings,11-04-2022,Active,73010.86
A000564,C01315,BR008,Savings,06-12-2022,Active,23256.6
A000565,C01391,BR014,Savings,05-02-2022,Active,27377.68
A000566,C00264,BR002,Current,20-02-2022,Active,17258.86
A000567,C01579,BR001,Savings,15-12-2022,Active,19793.84
A000568,C01463,BR002,Savings,09-08-2025,Active,6422.92
A000569,C01911,BR011,Current,28-09-2022,Active,54833.79
A000570,C02541,BR007,Savings,15-10-2024,Active,31586.61
A000571,C01702,BR007,Salary,03-08-2022,Active,52119.62
A000572,C00156,BR013,Current,08-11-2023,Active,150992.78
A000573,C02452,BR005,Current,05-06-2024,Active,257091.56
A000574,C01432,BR005,Savings,30-03-2024,Closed,76811.03
A000575,C01460,BR008,Savings,14-03-2025,Active,90724.38
A000576,C02620,BR008,Salary,07-01-2023,Active,40520.62
A000577,C01770,BR004,Fixed Deposit,21-12-2024,Active,116566.2
A000578,C02371,BR001,Savings,13-08-2023,Active,12147.04
A000579,C02641,BR005,Savings,13-10-2023,Inactive,13147.87
A000580,C01481,BR006,Savings,13-04-2023,Active,14036.97
A000581,C02948,BR006,Salary,27-12-2025,Active,38085.86
A000582,C00515,BR004,Savings,19-04-2025,Active,174107.73
A000583,C02614,BR006,Fixed Deposit,08-11-2023,Active,92625.4
A000584,C02546,BR009,Savings,22-12-2024,Active,32588.27
A000585,C00300,BR005,Fixed Deposit,30-08-2025,Active,189584.34
A000586,C00460,BR008,Savings,19-02-2023,Closed,17306.27
A000587,C00111,BR005,Savings,22-04-2023,Active,84866.36
A000588,C00831,BR013,Savings,18-01-2025,Active,79684.53
A000589,C02975,BR001,Savings,19-02-2023,Active,36799.92
A000590,C00373,BR006,Fixed Deposit,18-05-2022,Active,233388.29
A000591,C00102,BR004,Savings,19-05-2024,Active,90314.19
A000592,C01378,BR006,Savings,23-10-2022,Active,36376.74
A000593,C01061,BR012,Fixed Deposit,07-05-2024,Active,100154.48
A000594,C01888,BR004,Savings,05-06-2022,Active,24245.32
A000595,C01820,BR002,Savings,30-11-2023,Active,31318.82
A000596,C02482,BR005,Savings,15-12-2022,Active,32098.83
A000597,C01245,BR015,Savings,12-02-2024,Active,26676.45
A000598,C01385,BR004,Fixed Deposit,27-11-2022,Active,164343.09
A000599,C00068,BR002,Savings,03-01-2023,Active,12701.61
A000600,C02913,BR007,Salary,08-08-2025,Active,21594.33
A000601,C00640,BR002,Savings,05-12-2025,Active,9004.08
A000602,C01788,BR005,Savings,24-04-2023,Active,49780.12
A000603,C02642,BR007,Salary,01-08-2024,Active,37464.66
A000604,C01814,BR002,Salary,03-06-2023,Active,31536.63
A000605,C01877,BR001,Current,06-09-2022,Active,220013.97
A000606,C00526,BR010,Savings,26-05-2022,Active,16799.28
A000607,C02128,BR009,Savings,25-07-2025,Inactive,19127.81
A000608,C00571,BR008,Salary,07-04-2022,Active,9937.52
A000609,C02076,BR003,Current,20-12-2023,Active,193907.65
A000610,C01730,BR013,Savings,17-11-2022,Active,58559.94
A000611,C01469,BR012,Savings,15-01-2025,Active,108364.07
A000612,C02163,BR002,Salary,16-07-2022,Inactive,134361.37
A000613,C02160,BR012,Savings,22-04-2024,Active,24401.36
A000614,C00615,BR010,Current,19-05-2023,Active,44299.01
A000615,C01127,BR013,Salary,01-02-2024,Active,7608.01
A000616,C01453,BR007,Savings,29-09-2022,Inactive,13764.04
A000617,C00456,BR008,Savings,20-06-2022,Active,26553.94
A000618,C01069,BR009,Current,18-09-2022,Inactive,235922.75
A000619,C00125,BR007,Current,22-04-2024,Active,
A000620,C01317,BR006,Fixed Deposit,04-08-2024,Inactive,85745.67
A000621,C00618,BR010,Current,14-08-2025,Inactive,35799.95
A000622,C00667,BR008,Savings,08-10-2025,Active,19026.46
A000623,C02456,BR006,Savings,04-01-2025,Inactive,39022.21
A000624,C00423,BR009,Current,19-01-2022,Closed,49187.4
A000625,C00363,BR015,Savings,24-10-2024,Inactive,7539.92
A000626,C00962,BR004,Salary,27-10-2024,Active,88088.31
A000627,C00071,BR006,Savings,28-10-2024,Active,48376.05
A000628,C02607,BR005,Savings,21-08-2024,Active,102708.99
A000629,C02961,BR008,Savings,01-10-2024,Active,79615.32
A000630,C02416,BR006,Fixed Deposit,04-05-2024,Active,265755.6
A000631,C02398,BR002,Salary,24-06-2024,Active,35053.64
A000632,C00305,BR007,Current,08-10-2024,Inactive,45743.24
A000633,C01664,BR007,Savings,05-03-2022,Active,22440.16
A000634,C00264,BR002,Fixed Deposit,14-01-2024,Active,203673.92
A000635,C00903,BR005,Fixed Deposit,06-07-2022,Active,40669.6
A000636,C01479,BR015,Savings,16-09-2025,Active,68468.15
A000637,C02045,BR015,Salary,17-12-2025,Active,134402.09
A000638,C00833,BR006,Fixed Deposit,20-08-2022,Active,105731.06
A000639,C00769,BR006,Savings,26-07-2025,Active,92610.37
A000640,C02471,BR014,Savings,23-11-2023,Active,43928.15
A000641,C00673,BR007,Current,09-09-2024,Active,71184.97
A000642,C01459,BR004,Savings,12-08-2024,Active,30799.71
A000643,C00861,BR006,Salary,21-06-2022,Active,38622.93
A000644,C02559,BR012,Current,20-08-2025,Active,128422.57
A000645,C01605,BR001,Savings,24-07-2024,Active,14452.5
A000646,C00325,BR005,Savings,14-12-2023,Active,14045.66
A000647,C00444,BR009,Salary,17-06-2024,Active,22050.41
A000648,C02911,BR013,Savings,28-11-2025,Active,16783.77
A000649,C02822,BR004,Savings,03-08-2024,Active,99603.24
A000650,C02302,BR005,Savings,17-08-2024,Active,4357.52
A000651,C00233,BR010,Salary,04-07-2025,Active,38471.93
A000652,C02196,BR014,Savings,18-10-2024,Active,54839.75
A000653,C01983,BR013,Savings,28-07-2022,Active,15439.77
A000654,C02821,BR005,Salary,10-04-2025,Active,28738.03
A000655,C01459,BR004,Savings,07-08-2025,Active,26168.62
A000656,C01411,BR001,Salary,08-12-2024,Active,32772.07
A000657,C01898,BR007,Savings,11-08-2022,Active,61488.01
A000658,C00447,BR007,Salary,03-02-2024,Active,56981.24
A000659,C02237,BR006,Savings,20-03-2022,Active,21017.74
A000660,C01491,BR010,Savings,02-02-2025,Active,9743.14
A000661,C00564,BR004,Savings,30-10-2025,Active,40272
A000662,C02446,BR008,Fixed Deposit,22-02-2022,Active,88730.09
A000663,C00794,BR013,Salary,09-06-2022,Active,22348.43
A000664,C02579,BR009,Savings,24-09-2025,Active,42320.75
A000665,C00819,BR011,Savings,14-03-2025,Active,24180.27
A000666,C01466,BR013,Savings,17-04-2025,Active,45424.73
A000667,C01311,BR015,Savings,01-11-2022,Active,296271.44
A000668,C02197,BR005,Savings,20-07-2024,Active,62697.13
A000669,C00559,BR007,Fixed Deposit,25-04-2025,Active,215655.62
A000670,C00741,BR002,Savings,11-04-2022,Active,54033.66
A000671,C00578,BR007,Fixed Deposit,19-02-2023,Active,142836.05
A000672,C00692,BR011,Savings,07-03-2023,Active,54734.98
A000673,C01359,BR004,Salary,02-03-2024,Active,52512.96
A000674,C01759,BR011,Savings,06-01-2023,Active,72874.06
A000675,C02592,BR005,Savings,15-05-2023,Closed,36811.47
A000676,C01266,BR006,Salary,11-01-2023,Active,11510.73
A000677,C01230,BR001,Savings,03-04-2022,Active,10048.55
A000678,C00484,BR005,Fixed Deposit,08-09-2024,Inactive,140629.42
A000679,C00297,BR014,Salary,22-07-2024,Active,13437.94
A000680,C02285,BR006,Fixed Deposit,04-07-2025,Active,135348.05
A000681,C01899,BR005,Salary,21-04-2024,Active,109202.51
A000682,C01597,BR001,Savings,22-09-2024,Active,29014.25
A000683,C01333,BR003,Savings,09-06-2023,Inactive,98002.44
A000684,C01562,BR008,Salary,22-07-2023,Closed,43616.93
A000685,C02538,BR008,Savings,26-08-2023,Active,35779.68
A000686,C00568,BR014,Current,17-11-2025,Inactive,125920.86
A000687,C01497,BR003,Savings,22-11-2023,Active,17272.67
A000688,C00724,BR005,Salary,14-06-2025,Active,15494.86
A000689,C00315,BR010,Savings,14-04-2023,Active,8653.06
A000690,C02079,BR001,Savings,28-09-2024,Active,18769.18
A000691,C02115,BR011,Fixed Deposit,05-02-2023,Active,86958.52
A000692,C02556,BR003,Fixed Deposit,04-08-2023,Active,283568.21
A000693,C00065,BR006,Savings,08-06-2025,Closed,12875.05
A000694,C00532,BR002,Savings,26-09-2024,Active,17647.54
A000695,C01724,BR010,Salary,12-12-2023,Inactive,18365.82
A000696,C02438,BR012,Savings,20-08-2023,Active,44003.68
A000697,C02821,BR005,Current,14-03-2025,Active,68203.96
A000698,C02365,BR001,Salary,15-08-2022,Active,29565.55
A000699,C02715,BR007,Savings,24-05-2025,Active,17001
A000700,C02445,BR008,Savings,23-06-2024,Active,23368.97
A000701,C00948,BR005,Savings,26-04-2023,Active,33268.96
A000702,C01746,BR003,Savings,16-10-2024,Active,31217.42
A000703,C01907,BR006,Current,18-12-2025,Active,79681.99
A000704,C01056,BR008,Savings,26-05-2023,Active,34171.41
A000705,C02657,BR005,Fixed Deposit,29-07-2023,Active,141802.89
A000706,C02314,BR012,Salary,19-09-2025,Active,4190.95
A000707,C01551,BR012,Savings,19-05-2023,Active,42917.71
A000708,C01440,BR002,Current,02-06-2025,Active,38679.51
A000709,C02378,BR008,Savings,07-08-2025,Active,55940.52
A000710,C00666,BR010,Savings,01-05-2024,Inactive,39504.04
A000711,C00656,BR002,Current,01-05-2022,Active,102447.25
A000712,C01208,BR001,Savings,30-03-2022,Active,20411.19
A000713,C00383,BR012,Savings,15-02-2023,Active,35811.92
A000714,C01374,BR007,Savings,26-01-2022,Active,62162.33
A000715,C01298,BR007,Savings,19-01-2025,Active,15882.73
A000716,C01517,BR006,Current,23-07-2024,Active,17214.76
A000717,C01385,BR004,Fixed Deposit,27-10-2023,Active,171416.15
A000718,C02693,BR005,Current,03-04-2025,Active,96511.13
A000719,C00824,BR006,Fixed Deposit,15-07-2022,Active,51005.98
A000720,C01234,BR010,Current,02-01-2024,Active,29421.74
A000721,C02215,BR005,Savings,10-05-2023,Active,8434.4
A000722,C00855,BR005,Fixed Deposit,04-02-2022,Active,92754.08
A000723,C01970,BR005,Savings,30-11-2023,Active,20004.47
A000724,C02888,BR009,Savings,31-07-2022,Active,68949.69
A000725,C01127,BR013,Fixed Deposit,08-03-2022,Active,143069.51
A000726,C00726,BR011,Current,05-11-2022,Closed,294183.15
A000727,C00571,BR008,Fixed Deposit,12-10-2022,Active,70128.23
A000728,C00034,BR006,Savings,06-07-2024,Active,28989.69
A000729,C00853,BR013,Salary,04-03-2025,Active,23684.44
A000730,C02550,BR010,Savings,12-12-2023,Active,24446.32
A000731,C00765,BR005,Savings,25-07-2024,Inactive,68435.73
A000732,C02864,BR003,Fixed Deposit,30-05-2022,Closed,155268.3
A000733,C02859,BR003,Savings,23-02-2025,Active,90164.59
A000734,C02047,BR007,Salary,03-01-2024,Active,9618.09
A000735,C02943,BR008,Fixed Deposit,18-09-2023,Active,157018.49
A000736,C01223,BR005,Fixed Deposit,24-06-2025,Active,48816.31
A000737,C02869,BR015,Savings,04-04-2023,Active,66092.92
A000738,C01632,BR014,Savings,04-10-2023,Active,40927.99
A000739,C00243,BR001,Fixed Deposit,14-09-2025,Active,124469.47
A000740,C02497,BR002,Current,07-08-2022,Active,157578.93
A000741,C02852,BR002,Savings,02-02-2024,Active,12382.58
A000742,C02657,BR005,Savings,24-04-2024,Active,19541.27
A000743,C01251,BR008,Savings,19-10-2024,Active,15458.76
A000744,C00308,BR010,Fixed Deposit,19-09-2025,Active,73901.17
A000745,C01757,BR006,Savings,18-05-2023,Active,162146.78
A000746,C02604,BR008,Salary,19-06-2022,Active,8115.98
A000747,C02523,BR006,Savings,07-08-2023,Active,91106.7
A000748,C01853,BR011,Savings,17-08-2022,Active,12235.25
A000749,C02360,BR003,Current,29-11-2024,Active,145242.38
A000750,C00097,BR008,Fixed Deposit,08-04-2024,Active,216775.16
A000751,C01871,BR002,Savings,11-01-2025,Inactive,13618.7
A000752,C00326,BR008,Savings,12-05-2023,Inactive,76690.27
A000753,C02249,BR008,Current,26-10-2025,Active,67884.34
A000754,C00137,BR010,Savings,01-08-2025,Active,28721.29
A000755,C01785,BR006,Savings,30-08-2025,Active,349534.27
A000756,C02846,BR014,Current,07-11-2024,Active,161758.08
A000757,C00336,BR007,Savings,01-10-2022,Active,36827.43
A000758,C01280,BR010,Current,03-08-2022,Active,10689.93
A000759,C00123,BR005,Savings,30-10-2025,Active,17660.39
A000760,C02147,BR007,Salary,26-06-2025,Active,22246.88
A000761,C02777,BR011,Salary,10-07-2025,Active,72191.18
A000762,C00006,BR003,Salary,27-07-2024,Closed,56871.94
A000763,C01638,BR004,Salary,05-06-2025,Active,104832.06
A000764,C02380,BR010,Current,23-12-2023,Active,93203.4
A000765,C00077,BR015,Savings,25-08-2022,Active,57767.76
A000766,C01447,BR003,Savings,10-01-2023,Inactive,45378.12
A000767,C00387,BR015,Savings,29-05-2025,Active,50623.7
A000768,C02771,BR015,Salary,07-08-2024,Active,16795.97
A000769,C01529,BR006,Savings,28-12-2025,Closed,14475.03
A000770,C01563,BR014,Savings,05-08-2025,Closed,55346.62
A000771,C02992,BR005,Current,14-01-2025,Closed,72767.71
A000772,C02367,BR002,Current,26-02-2022,Active,18060.6
A000773,C00942,BR015,Savings,28-09-2022,Active,58734.54
A000774,C01889,BR001,Savings,03-07-2023,Active,97010.23
A000775,C00891,BR015,Current,22-02-2022,Active,66596.82
A000776,C01562,BR008,Fixed Deposit,28-09-2025,Active,104053.04
