Transaction_ID,Account_ID,Customer_ID,Branch_ID,Transaction_Date.1,Transaction_Type,Channel,Amount,Transaction_Status
T0000319,A000412,C02059,BR001,31-01-2023,Withdrawal,UPI,2760.53,Completed
T0000320,A002611,C00642,BR005,09-04-2025,Withdrawal,Debit Card,4900.4,Completed
T0000321,A002729,C01510,BR008,04-06-2025,Withdrawal,ATM,6682.6,Completed
T0000322,A002140,C02558,BR002,14-02-2023,Deposit,UPI,10897.07,Completed
T0000323,A002681,C00687,BR007,25-02-2024,Deposit,Net Banking,40430.76,Completed
T0000324,A000543,C00926,BR012,14-02-2023,Transfer,ATM,37691.96,Completed
T0000325,A002081,C01814,BR002,29-06-2023,Withdrawal,Mobile App,11225.25,Completed
T0000326,A003022,C02713,BR006,08-02-2025,Withdrawal,Branch,522.44,Completed
T0000327,A000581,C02948,BR006,17-12-2023,Deposit,Net Banking,2412.79,Completed
T0000328,A000682,C01597,BR001,03-07-2024,Transfer,Mobile App,2175.49,Completed
T0000329,A003144,C01588,BR005,19-10-2023,Deposit,Branch,29155.62,Completed
T0000330,A002280,C00614,BR009,29-06-2023,Transfer,UPI,2787.97,Failed
T0000331,A000939,C00112,BR008,20-07-2025,Withdrawal,ATM,1343.55,Completed
T0000332,A001456,C02411,BR005,04-01-2025,Withdrawal,Net Banking,50194.91,Completed
T0000333,A003699,C00072,BR005,05-08-2025,Deposit,Mobile App,5280.26,Completed
T0000334,A001393,C02589,BR011,31-03-2023,Deposit,Net Banking,9697.62,Completed
T0000335,A001508,C00692,BR011,20-08-2023,Deposit,Branch,11462.99,Completed
T0000336,A003496,C00172,BR003,02-05-2024,Withdrawal,UPI,16589.28,Completed
T0000337,A000856,C02826,BR010,29-12-2025,Withdrawal,ATM,1639.65,Completed
T0000338,A001917,C00056,BR008,17-06-2025,Withdrawal,UPI,2218.91,Completed
T0000339,A001310,C00206,BR008,20-07-2024,Withdrawal,ATM,35653.2,Completed
T0000340,A002073,C00660,BR001,14-07-2023,Deposit,Debit Card,2882.16,Completed
T0000341,A001108,C00154,BR006,15-11-2025,Transfer,Debit Card,7155.25,Completed
T0000342,A003765,C00271,BR001,08-10-2024,Withdrawal,UPI,48646.25,Completed
T0000343,A000574,C01432,BR005,05-05-2025,Deposit,ATM,42891.48,Completed
T0000344,A002346,C02416,BR006,11-02-2024,Withdrawal,Mobile App,14187.46,Completed
T0000345,A002663,C01329,BR012,13-04-2025,Withdrawal,UPI,4660.66,Completed
T0000346,A003366,C02164,BR011,06-09-2025,Transfer,UPI,11876.13,Completed
T0000347,A000412,C02059,BR001,08-04-2024,Deposit,UPI,2944.59,Completed
T0000348,A003625,C00019,BR012,09-12-2024,Withdrawal,Net Banking,16726.48,Completed
T0000349,A001049,C01762,BR005,05-05-2025,Withdrawal,Mobile App,16484.63,Failed
T0000350,A002920,C01999,BR001,29-01-2024,Transfer,Mobile App,2411.37,Completed
T0000351,A000221,C01067,BR006,17-12-2024,Deposit,UPI,162951.67,Completed
T0000352,A000605,C01877,BR001,20-06-2024,Withdrawal,Debit Card,16669.99,Completed
T0000353,A002230,C01920,BR006,08-09-2024,Deposit,UPI,4357.56,Completed
T0000354,A000501,C00915,BR001,30-07-2024,Deposit,Net Banking,39247.96,Completed
T0000355,A001877,C02055,BR004,04-09-2023,Deposit,Debit Card,8912.39,Completed
T0000356,A001824,C00521,BR015,14-12-2025,Deposit,ATM,7704.56,Completed
T0000357,A001992,C01015,BR006,12-12-2023,Withdrawal,ATM,4565.07,Completed
T0000358,A000266,C00504,BR015,27-03-2025,Deposit,Branch,21302.75,Completed
T0000359,A003079,C01578,BR013,02-05-2025,Transfer,Debit Card,38254.44,Completed
T0000360,A001264,C00059,BR006,21-02-2025,Transfer,Net Banking,7196.19,Completed
T0000361,A003009,C00965,BR003,16-08-2023,Deposit,Mobile App,9923.17,Completed
T0000362,A000876,C00971,BR004,14-12-2025,Deposit,Net Banking,3989.55,Completed
T0000363,A000878,C01660,BR010,11-11-2024,Deposit,ATM,6237.08,Completed
T0000364,A000163,C00105,BR001,17-06-2023,Withdrawal,Debit Card,16711.25,Completed
T0000365,A003591,C01695,BR008,27-10-2024,Withdrawal,Debit Card,22888.53,Completed
T0000366,A001677,C01862,BR005,27-05-2024,Deposit,Net Banking,7337.46,Completed
T0000367,A000566,C00264,BR002,28-01-2025,Withdrawal,UPI,7022.28,Completed
T0000368,A001047,C02755,BR007,20-11-2025,Deposit,UPI,8215.94,Completed
T0000369,A000577,C01770,BR004,05-10-2023,Deposit,UPI,4666.27,Completed
T0000370,A000429,C00525,BR002,23-07-2025,Deposit,UPI,19105.94,Completed
T0000371,A000307,C01630,BR005,19-07-2025,Withdrawal,UPI,11460.55,Completed
T0000372,A003068,C01013,BR009,13-08-2023,Withdrawal,Net Banking,13934.49,Completed
T0000373,A002449,C01392,BR003,20-11-2023,Deposit,ATM,2994.79,Completed
T0000374,A003833,C00538,BR002,06-04-2024,Deposit,UPI,22841.11,Completed
T0000375,A004095,C01012,BR006,11-11-2023,Deposit,Debit Card,4297.94,Completed
T0000376,A002608,C02612,BR007,25-07-2023,Withdrawal,Net Banking,5780.65,Completed
T0000377,A002263,C01567,BR003,14-03-2025,Deposit,ATM,3545.87,Completed
T0000378,A003904,C01745,BR002,06-02-2025,Withdrawal,ATM,4694.44,Completed
T0000379,A003962,C02228,BR007,30-03-2025,Withdrawal,UPI,7341.19,Completed
T0000380,A000700,C02445,BR008,07-11-2024,Withdrawal,Net Banking,6550.46,Pending
T0000381,A002513,C01656,BR012,25-07-2023,Deposit,Mobile App,4803.35,Completed
T0000382,A003226,C02751,BR002,29-09-2024,Withdrawal,Net Banking,34976.5,Completed
T0000383,A003664,C01446,BR010,10-08-2024,Deposit,UPI,19466.88,Completed
T0000384,A001717,C01821,BR014,16-09-2025,Withdrawal,Net Banking,15592.47,Completed
T0000385,A002677,C01229,BR003,19-08-2025,Deposit,UPI,27517.72,Completed
T0000386,A002057,C01507,BR005,21-04-2023,Deposit,Mobile App,5721,Completed
T0000387,A002643,C01735,BR015,18-08-2024,Deposit,Net Banking,10945.5,Completed
T0000388,A002790,C01076,BR012,27-10-2025,Withdrawal,Branch,8576.38,Completed
T0000389,A002451,C02947,BR003,16-02-2025,Transfer,Debit Card,1269.83,Completed
T0000390,A003291,C00746,BR002,15-06-2024,Transfer,Debit Card,17809.19,Completed
T0000391,A000308,C01619,BR002,08-01-2025,Withdrawal,Net Banking,5966.23,Completed
T0000392,A000252,C01741,BR004,30-01-2023,Transfer,ATM,9487.23,Completed
T0000393,A003503,C02613,BR006,29-06-2024,Deposit,Mobile App,4421.14,Completed
T0000394,A001631,C00388,BR009,29-09-2025,Transfer,UPI,8027.36,Completed
T0000395,A001618,C02839,BR007,06-05-2024,Deposit,ATM,104647.91,Completed
T0000396,A003213,C01592,BR012,17-10-2025,Withdrawal,Net Banking,708.64,Completed
T0000397,A002298,C01288,BR006,25-05-2025,Deposit,Debit Card,21333.48,Completed
T0000398,A002247,C02347,BR007,31-10-2025,Withdrawal,UPI,65249.71,Completed
T0000399,A003923,C00499,BR006,09-06-2023,Withdrawal,Branch,1268.93,Completed
T0000400,A001436,C02447,BR005,03-07-2025,Withdrawal,Branch,4379.04,Completed
T0000401,A001107,C02090,BR001,22-08-2023,Deposit,Mobile App,15013.93,Completed
T0000402,A000171,C00347,BR013,02-11-2023,Transfer,Debit Card,5642.78,Completed
T0000403,A003962,C02228,BR007,26-05-2023,Deposit,Net Banking,4579.77,Completed
T0000404,A000031,C00134,BR005,10-11-2023,Deposit,UPI,17014.61,Completed
T0000405,A001750,C01990,BR002,06-12-2024,Deposit,Debit Card,742.83,Completed
T0000406,A001786,C01972,BR007,26-12-2023,Deposit,UPI,18167.86,Completed
T0000407,A003892,C01746,BR003,27-01-2023,Withdrawal,Debit Card,18973.51,Completed
T0000408,A002032,C02534,BR004,05-09-2023,Deposit,Net Banking,25818.29,Completed
T0000409,A000030,C02965,BR008,23-05-2023,Withdrawal,UPI,14243.76,Completed
T0000410,A000963,C01341,BR001,22-09-2025,Transfer,UPI,20342.08,Completed
T0000411,A002146,C01294,BR008,05-04-2025,Withdrawal,UPI,8592.53,Completed
T0000412,A003359,C01303,BR012,09-08-2024,Withdrawal,UPI,1461.1,Completed
T0000413,A000232,C00383,BR012,22-07-2025,Deposit,UPI,5275.27,Completed
T0000414,A003039,C02874,BR015,19-10-2023,Deposit,UPI,6828.04,Completed
T0000415,A000730,C02550,BR010,21-09-2025,Withdrawal,Debit Card,6610.97,Completed
T0000416,A000791,C02480,BR015,26-04-2025,Deposit,Net Banking,4116.32,Completed
T0000417,A000595,C01820,BR002,03-10-2023,Deposit,UPI,5179.28,Completed
T0000418,A000790,C02698,BR007,18-11-2024,Withdrawal,UPI,16448.38,Completed
T0000419,A002584,C01621,BR001,17-11-2025,Withdrawal,Net Banking,10938.05,Completed
T0000420,A003633,C01057,BR005,20-02-2024,Transfer,Branch,3544.92,Completed
T0000421,A000287,C00327,BR002,25-08-2023,Withdrawal,Branch,15977.25,Completed
T0000422,A003861,C02993,BR009,28-09-2025,Withdrawal,Branch,10117.48,Completed
T0000423,A000930,C00183,BR005,12-12-2023,Transfer,Net Banking,1880.06,Completed
T0000424,A004136,C00303,BR009,31-08-2024,Withdrawal,Debit Card,9648.03,Completed
T0000425,A003397,C00966,BR005,16-04-2023,Transfer,UPI,14740.59,Completed
T0000426,A002883,C02787,BR002,19-11-2024,Deposit,Branch,3560.54,Completed
T0000427,A002063,C02415,BR009,23-12-2025,Deposit,UPI,9695.57,Completed
T0000428,A003902,C00624,BR004,05-02-2023,Withdrawal,UPI,3059.5,Completed
T0000429,A001994,C02035,BR007,07-11-2023,Transfer,Debit Card,4264.45,Completed
T0000430,A000624,C00423,BR009,21-11-2024,Deposit,Mobile App,11660.36,Completed
T0000431,A001388,C00357,BR010,14-10-2024,Withdrawal,ATM,35166.36,Completed
T0000432,A000654,C02821,BR005,28-03-2024,Transfer,Net Banking,13890,Completed
T0000433,A001103,C01820,BR002,12-12-2023,Deposit,Branch,3819.29,Completed
T0000434,A000175,C01763,BR012,30-03-2025,Withdrawal,Mobile App,14791.01,Completed
T0000435,A001973,C02543,BR006,17-06-2024,Deposit,Net Banking,7358.71,Completed
T0000436,A002262,C02322,BR010,18-02-2023,Transfer,Branch,24116.38,Completed
T0000437,A002141,C00884,BR007,04-06-2023,Deposit,ATM,10897.64,Completed
T0000438,A000930,C00183,BR005,27-02-2024,Withdrawal,ATM,2722.8,Completed
T0000439,A001117,C02496,BR008,09-12-2024,Withdrawal,Mobile App,8508.22,Pending
T0000440,A002390,C01883,BR006,13-03-2023,Deposit,UPI,8177.55,Completed
T0000441,A001370,C01003,BR005,28-12-2025,Transfer,Net Banking,1292.56,Completed
T0000442,A000033,C02971,BR008,17-10-2025,Deposit,UPI,11734.53,Completed
T0000443,A003023,C01664,BR007,16-03-2023,Deposit,UPI,90831.72,Completed
T0000444,A002222,C01212,BR001,05-04-2024,Withdrawal,UPI,4928.9,Pending
T0000445,A000803,C00610,BR002,11-02-2024,Deposit,ATM,488.38,Completed
T0000446,A003734,C02758,BR003,02-06-2023,Transfer,Net Banking,5287.18,Completed
T0000447,A001076,C02402,BR013,19-07-2024,Withdrawal,UPI,89061.05,Completed
T0000448,A003049,C02165,BR008,25-03-2025,Transfer,Net Banking,2927.96,Completed
T0000449,A000193,C00554,BR013,07-08-2024,Withdrawal,Mobile App,28399.14,Completed
T0000450,A001542,C01267,BR008,24-08-2025,Transfer,Net Banking,4048.72,Completed
T0000451,A001048,C00624,BR004,03-12-2024,Withdrawal,UPI,11516.35,Completed
T0000452,A000287,C00327,BR002,29-04-2025,Deposit,UPI,7956.14,Completed
T0000453,A001815,C01643,BR012,16-07-2025,Deposit,UPI,3311.82,Completed
T0000454,A001030,C02059,BR001,21-07-2025,Deposit,Net Banking,3240.41,Completed
T0000455,A001052,C01863,BR005,16-09-2024,Transfer,Debit Card,25919.75,Completed
T0000456,A002115,C00200,BR009,17-07-2025,Transfer,Debit Card,32092.86,Completed
T0000457,A003675,C02865,BR014,20-02-2024,Deposit,UPI,11931.75,Completed
T0000458,A001081,C01562,BR008,20-12-2025,Deposit,Debit Card,3502.52,Completed
T0000459,A000658,C00447,BR007,23-12-2024,Deposit,Net Banking,7691.89,Completed
T0000460,A003261,C01563,BR014,03-02-2024,Withdrawal,Debit Card,6859.48,Completed
T0000461,A001748,C00940,BR003,06-03-2023,Withdrawal,ATM,13367.09,Completed
T0000462,A003928,C01172,BR012,18-01-2024,Transfer,ATM,7717.72,Completed
T0000463,A002980,C01401,BR006,12-06-2024,Deposit,Mobile App,4977.8,Completed
T0000464,A000741,C02852,BR002,03-05-2023,Withdrawal,ATM,5065.4,Completed
T0000465,A003223,C01255,BR003,13-09-2024,Withdrawal,UPI,7298.15,Completed
T0000466,A000024,C00535,BR007,28-07-2025,Deposit,Mobile App,37144.28,Completed
T0000467,A001918,C02450,BR010,12-12-2023,Withdrawal,Mobile App,50802.52,Completed
T0000468,A000354,C00171,BR012,16-10-2025,Withdrawal,UPI,13757.06,Completed
T0000469,A003249,C00029,BR002,24-03-2024,Transfer,UPI,10962.89,Completed
T0000470,A003372,C01157,BR001,06-11-2023,Transfer,Debit Card,3797.5,Completed
T0000471,A003945,C01060,BR014,06-07-2025,Withdrawal,UPI,6421.81,Completed
T0000472,A000226,C01802,BR010,05-11-2024,Withdrawal,ATM,8800.19,Completed
T0000473,A003559,C01768,BR010,14-11-2024,Transfer,ATM,22423.42,Completed
T0000474,A003135,C02522,BR007,26-09-2023,Transfer,ATM,6819.51,Completed
T0000475,A003583,C00150,BR005,19-10-2024,Withdrawal,UPI,4271.08,Completed
T0000476,A001702,C00558,BR007,02-08-2025,Deposit,UPI,7562.36,Completed
T0000477,A002743,C01183,BR004,02-08-2023,Deposit,ATM,23040.83,Completed
T0000478,A001790,C01873,BR001,08-01-2023,Transfer,Net Banking,16818.44,Completed
T0000479,A002846,C01026,BR012,19-04-2025,Deposit,UPI,11789.88,Completed
T0000480,A003070,C00933,BR013,31-01-2025,Transfer,UPI,8712.51,Completed
T0000481,A001232,C00249,BR003,11-08-2023,Withdrawal,Net Banking,4559.25,Completed
T0000482,A001345,C02688,BR015,18-08-2024,Transfer,UPI,6951.53,Completed
T0000483,A004133,C00166,BR010,13-05-2023,Deposit,UPI,5244.84,Completed
T0000484,A003405,C00631,BR005,10-11-2023,Deposit,UPI,3862.1,Completed
T0000485,A000226,C01802,BR010,18-07-2023,Transfer,Debit Card,4380.98,Completed
T0000486,A000397,C01631,BR004,08-10-2025,Withdrawal,ATM,7192.68,Completed
T0000487,A003333,C02961,BR008,29-01-2024,Withdrawal,Net Banking,13523.81,Completed
T0000488,A003019,C02428,BR009,09-06-2024,Transfer,Net Banking,9136.41,Pending
T0000489,A000899,C02504,BR013,21-09-2023,Withdrawal,UPI,7588.07,Completed
T0000490,A003796,C01105,BR009,28-07-2024,Deposit,Debit Card,12222.75,Completed
T0000491,A000073,C01469,BR012,02-09-2024,Deposit,Mobile App,2767.36,Completed
T0000492,A000690,C02079,BR001,02-04-2023,Withdrawal,ATM,1125.94,Completed
T0000493,A002317,C02012,BR003,10-05-2025,Withdrawal,Mobile App,2090.39,Completed
T0000494,A002331,C02303,BR015,27-03-2024,Withdrawal,UPI,14729.27,Completed
T0000495,A000901,C01617,BR010,27-05-2024,Withdrawal,Debit Card,48001.22,Completed
T0000496,A002693,C01511,BR009,24-06-2023,Withdrawal,Net Banking,6239.5,Completed
T0000497,A003526,C02136,BR006,14-03-2023,Deposit,Net Banking,14753.4,Completed
T0000498,A000558,C02319,BR001,30-08-2024,Withdrawal,Mobile App,1911.96,Completed
T0000499,A003297,C02111,BR014,30-01-2023,Transfer,Mobile App,2027.6,Completed
T0000500,A002282,C00264,BR002,25-09-2024,Deposit,UPI,8365.68,Completed
T0000501,A003785,C01659,BR012,18-04-2025,Withdrawal,UPI,37589.47,Completed
T0000502,A001060,C02432,BR008,25-09-2023,Withdrawal,ATM,8966.5,Completed
T0000503,A002879,C02380,BR010,10-11-2023,Withdrawal,Net Banking,1807.46,Completed
T0000504,A003166,C02044,BR007,31-10-2025,Transfer,Net Banking,5272.75,Completed
T0000505,A001512,C02796,BR006,16-05-2024,Transfer,Debit Card,2309.5,Completed
T0000506,A002386,C00097,BR008,28-11-2023,Transfer,Mobile App,11734.78,Completed
T0000507,A003082,C00495,BR010,29-08-2025,Withdrawal,ATM,3307.59,Completed
T0000508,A001725,C00479,BR013,18-12-2024,Deposit,ATM,24742.64,Completed
T0000509,A002775,C02743,BR014,16-10-2024,Withdrawal,Debit Card,3234.04,Completed
T0000510,A003119,C00721,BR003,09-12-2025,Withdrawal,Branch,3371.42,Completed
T0000511,A001002,C01074,BR002,24-10-2024,Deposit,UPI,44087.59,Completed
T0000512,A003074,C00348,BR010,30-05-2025,Withdrawal,Net Banking,2035.44,Completed
T0000513,A002491,C02027,BR005,08-02-2025,Withdrawal,Debit Card,28015.67,Completed
T0000514,A000884,C00468,BR009,28-03-2025,Withdrawal,UPI,3448.05,Completed
T0000515,A003537,C01524,BR005,19-01-2025,Transfer,Net Banking,3047.68,Completed
T0000516,A000108,C01744,BR015,06-03-2023,Transfer,UPI,20598.27,Completed
T0000517,A002553,C00430,BR009,21-07-2023,Deposit,ATM,8791.65,Completed
T0000518,A001043,C02557,BR014,28-07-2024,Deposit,UPI,2933.03,Completed
T0000519,A002979,C01841,BR007,16-02-2025,Deposit,Mobile App,4794,Completed
T0000520,A003707,C01116,BR002,06-04-2025,Transfer,Net Banking,1713.16,Completed
T0000521,A002796,C01236,BR007,02-06-2025,Deposit,Mobile App,1900.05,Completed
T0000522,A001667,C00196,BR014,24-12-2024,Withdrawal,Mobile App,11287.72,Completed
T0000523,A002688,C02764,BR009,17-02-2023,Deposit,ATM,3770.68,Completed
T0000524,A000847,C02685,BR005,14-09-2024,Withdrawal,Net Banking,34070.82,Completed
T0000525,A000356,C00120,BR014,17-02-2025,Deposit,Branch,3802.31,Completed
T0000526,A001550,C02928,BR002,06-10-2025,Deposit,UPI,2651.96,Completed
T0000527,A002579,C01586,BR006,31-10-2024,Withdrawal,UPI,6761.82,Completed
T0000528,A001610,C01922,BR012,05-09-2024,Withdrawal,Debit Card,4774.53,Completed
T0000529,A000470,C01977,BR007,22-06-2023,Withdrawal,Net Banking,5316.67,Completed
T0000530,A001908,C00685,BR011,07-07-2025,Transfer,Mobile App,3228.13,Completed
T0000531,A003655,C01118,BR005,21-03-2024,Deposit,Branch,9704.34,Completed
T0000532,A001891,C00335,BR011,28-08-2025,Transfer,ATM,6438.01,Completed
T0000533,A001932,C02627,BR012,14-07-2023,Transfer,UPI,25650.84,Completed
T0000534,A001252,C00415,BR007,11-05-2025,Deposit,ATM,67140.58,Completed
T0000535,A002002,C00739,BR003,24-11-2023,Deposit,UPI,4317.78,Completed
T0000536,A001258,C00180,BR007,14-06-2023,Deposit,Net Banking,7167.74,Completed
T0000537,A004021,C00830,BR012,29-09-2025,Withdrawal,UPI,94577.89,Completed
T0000538,A003359,C01303,BR012,29-04-2025,Deposit,Debit Card,1516.94,Completed
T0000539,A002947,C00744,BR001,05-08-2025,Deposit,Debit Card,38431.86,Completed
T0000540,A002785,C00889,BR012,12-05-2025,Withdrawal,UPI,16823.81,Completed
T0000541,A001366,C02548,BR004,02-10-2024,Withdrawal,Net Banking,1458.97,Completed
T0000542,A002854,C02169,BR008,08-01-2025,Withdrawal,Mobile App,4774.78,Completed
T0000543,A004039,C00194,BR001,24-02-2023,Withdrawal,UPI,56519.01,Completed
T0000544,A000801,C01222,BR005,12-02-2024,Withdrawal,Debit Card,12887.37,Completed
T0000545,A003615,C02271,BR005,25-12-2023,Withdrawal,UPI,4515.7,Completed
T0000546,A004166,C00414,BR004,13-11-2023,Transfer,ATM,2983.75,Completed
T0000547,A000261,C00142,BR008,25-01-2024,Withdrawal,Net Banking,1483.35,Completed
T0000548,A000366,C00588,BR008,14-12-2024,Withdrawal,Debit Card,11039.64,Completed
T0000549,A002044,C02162,BR007,11-11-2024,Withdrawal,UPI,26427.97,Completed
T0000550,A002867,C00346,BR005,10-03-2025,Deposit,Mobile App,15022.7,Completed
T0000551,A002190,C00294,BR006,15-04-2024,Withdrawal,ATM,7793.27,Completed
T0000552,A003123,C01049,BR008,05-10-2025,Transfer,ATM,11941.72,Completed
T0000553,A003456,C00703,BR001,15-07-2024,Transfer,UPI,6435.72,Completed
T0000554,A001123,C01978,BR012,10-01-2024,Deposit,ATM,14747.25,Completed
T0000555,A002189,C00118,BR007,02-09-2025,Deposit,ATM,1699.81,Completed
T0000556,A000324,C02963,BR005,13-11-2023,Deposit,Debit Card,2307.73,Completed
T0000557,A000497,C00894,BR002,24-06-2025,Withdrawal,ATM,4115.64,Completed
T0000558,A003098,C01605,BR001,23-03-2025,Withdrawal,ATM,1933.37,Completed
T0000559,A003767,C02342,BR009,09-11-2025,Transfer,UPI,41054.52,Completed
T0000560,A002376,C01767,BR004,08-12-2025,Deposit,Net Banking,5602.52,Completed
T0000561,A003063,C01842,BR008,31-05-2023,Withdrawal,ATM,7745.95,Completed
T0000562,A004056,C02515,BR006,15-11-2023,Withdrawal,Debit Card,20329.66,Completed
T0000563,A000327,C02301,BR004,30-06-2024,Withdrawal,UPI,4183.83,Completed
T0000564,A003057,C01307,BR001,28-10-2023,Transfer,Net Banking,1782.38,Completed
T0000565,A002619,C01509,BR004,20-06-2023,Transfer,UPI,3578.35,Completed
T0000566,A003905,C00169,BR005,06-09-2025,Deposit,UPI,4815.2,Completed
T0000567,A001267,C01684,BR002,04-01-2023,Transfer,Mobile App,10692.89,Completed
T0000568,A002665,C00593,BR010,18-10-2023,Transfer,Branch,3187.75,Completed
T0000569,A003539,C02779,BR007,31-07-2025,Withdrawal,Net Banking,7216.98,Completed
T0000570,A002092,C02089,BR007,31-03-2024,Deposit,UPI,8884.71,Completed
T0000571,A001135,C00245,BR004,22-10-2023,Deposit,UPI,6476.97,Completed
T0000572,A003968,C02677,BR012,23-12-2025,Deposit,UPI,40993.29,Completed
T0000573,A000658,C00447,BR007,02-01-2025,Transfer,Net Banking,12101.09,Completed
T0000574,A003440,C01117,BR009,27-05-2025,Deposit,UPI,9851.69,Completed
T0000575,A003521,C02341,BR013,26-01-2024,Transfer,ATM,26467.85,Completed
T0000576,A000148,C02511,BR001,01-10-2023,Withdrawal,UPI,13382.95,Completed
T0000577,A001478,C02519,BR006,18-04-2024,Deposit,Mobile App,766.15,Failed
T0000578,A002449,C01392,BR003,09-11-2025,Deposit,Net Banking,30948.18,Completed
T0000579,A000428,C00840,BR011,13-10-2024,Withdrawal,Net Banking,2922,Completed
T0000580,A000628,C02607,BR005,13-07-2025,Deposit,Net Banking,8848.66,Completed
T0000581,A001390,C02856,BR007,02-11-2025,Withdrawal,UPI,3059.97,Completed
T0000582,A003982,C00555,BR008,03-12-2025,Deposit,ATM,11210.08,Completed
T0000583,A001798,C01538,BR015,26-10-2025,Withdrawal,Net Banking,3208.7,Completed
T0000584,A002839,C02576,BR014,17-03-2024,Transfer,Debit Card,8434.3,Completed
